coin,fundingRate,premium,time
LOOM,0.0,0.0,1759762800043
LOOM,0.0,0.0,1759766400064
LOOM,0.0,0.0,1759770000051
LOOM,0.0,0.0,1759773600087
LOOM,0.0,0.0,1759777200084
LOOM,0.0,0.0,1759780800023
LOOM,0.0,0.0,1759784400015
LOOM,0.0,0.0,1759788000075
LOOM,0.0,0.0,1759791600068
LOOM,0.0,0.0,1759795200002
LOOM,0.0,0.0,1759798800012
LOOM,0.0,0.0,1759802400064
LOOM,0.0,0.0,1759806000050
LOOM,0.0,0.0,1759809600039
LOOM,0.0,0.0,1759813200032
LOOM,0.0,0.0,1759816800019
LOOM,0.0,0.0,1759820400042
LOOM,0.0,0.0,1759824000014
LOOM,0.0,0.0,1759827600010
LOOM,0.0,0.0,1759831200059
LOOM,0.0,0.0,1759834800022
LOOM,0.0,0.0,1759838400000
LOOM,0.0,0.0,1759842000076
LOOM,0.0,0.0,1759845600138
LOOM,0.0,0.0,1759849200114
OGN,0.0,0.0,1759762800043
OGN,0.0,0.0,1759766400064
OGN,0.0,0.0,1759770000051
OGN,0.0,0.0,1759773600087
OGN,0.0,0.0,1759777200084
OGN,0.0,0.0,1759780800023
OGN,0.0,0.0,1759784400015
OGN,0.0,0.0,1759788000075
OGN,0.0,0.0,1759791600068
OGN,0.0,0.0,1759795200002
OGN,0.0,0.0,1759798800012
OGN,0.0,0.0,1759802400064
OGN,0.0,0.0,1759806000050
OGN,0.0,0.0,1759809600039
OGN,0.0,0.0,1759813200032
OGN,0.0,0.0,1759816800019
OGN,0.0,0.0,1759820400042
OGN,0.0,0.0,1759824000014
OGN,0.0,0.0,1759827600010
OGN,0.0,0.0,1759831200059
OGN,0.0,0.0,1759834800022
OGN,0.0,0.0,1759838400000
OGN,0.0,0.0,1759842000076
OGN,0.0,0.0,1759845600138
OGN,0.0,0.0,1759849200114
RDNT,0.0,0.0,1759762800043
RDNT,0.0,0.0,1759766400064
RDNT,0.0,0.0,1759770000051
RDNT,0.0,0.0,1759773600087
RDNT,0.0,0.0,1759777200084
RDNT,0.0,0.0,1759780800023
RDNT,0.0,0.0,1759784400015
RDNT,0.0,0.0,1759788000075
RDNT,0.0,0.0,1759791600068
RDNT,0.0,0.0,1759795200002
RDNT,0.0,0.0,1759798800012
RDNT,0.0,0.0,1759802400064
RDNT,0.0,0.0,1759806000050
RDNT,0.0,0.0,1759809600039
RDNT,0.0,0.0,1759813200032
RDNT,0.0,0.0,1759816800019
RDNT,0.0,0.0,1759820400042
RDNT,0.0,0.0,1759824000014
RDNT,0.0,0.0,1759827600010
RDNT,0.0,0.0,1759831200059
RDNT,0.0,0.0,1759834800022
RDNT,0.0,0.0,1759838400000
RDNT,0.0,0.0,1759842000076
RDNT,0.0,0.0,1759845600138
RDNT,0.0,0.0,1759849200114
ARK,0.0000125,-0.0000051881,1759762800043
ARK,0.0000125,0.0000079968,1759766400064
ARK,0.0000125,-0.0000721054,1759770000051
ARK,0.0000125,-0.0000367818,1759773600087
ARK,0.0000125,-0.0000493363,1759777200084
ARK,0.0000125,-0.0000237914,1759780800023
ARK,0.0000125,-0.0000158669,1759784400015
ARK,0.0000125,-0.0000475228,1759788000075
ARK,0.0000125,0.000025261,1759791600068
ARK,0.0000125,-0.0000151082,1759795200002
ARK,0.0000125,0.000054972,1759798800012
ARK,0.0000125,-0.0000346468,1759802400064
ARK,0.0000125,0.0001045802,1759806000050
ARK,0.0000125,0.0000821585,1759809600039
ARK,0.0000125,0.000023824,1759813200032
ARK,0.0000125,-0.0002769675,1759816800019
ARK,0.0000125,0.0000041731,1759820400042
ARK,0.0000125,-0.0000729551,1759824000014
ARK,0.0000125,-0.0000898405,1759827600010
ARK,0.0000125,-0.000045776,1759831200059
ARK,0.0000125,-0.000075289,1759834800022
ARK,0.0000125,-0.0000149932,1759838400000
ARK,0.0000125,0.0000446309,1759842000076
ARK,0.0000125,-0.0000028104,1759845600138
ARK,0.0000125,-0.0001695818,1759849200114
BNT,0.0,0.0,1759762800043
BNT,0.0,0.0,1759766400064
BNT,0.0,0.0,1759770000051
BNT,0.0,0.0,1759773600087
BNT,0.0,0.0,1759777200084
BNT,0.0,0.0,1759780800023
BNT,0.0,0.0,1759784400015
BNT,0.0,0.0,1759788000075
BNT,0.0,0.0,1759791600068
BNT,0.0,0.0,1759795200002
BNT,0.0,0.0,1759798800012
BNT,0.0,0.0,1759802400064
BNT,0.0,0.0,1759806000050
BNT,0.0,0.0,1759809600039
BNT,0.0,0.0,1759813200032
BNT,0.0,0.0,1759816800019
BNT,0.0,0.0,1759820400042
BNT,0.0,0.0,1759824000014
BNT,0.0,0.0,1759827600010
BNT,0.0,0.0,1759831200059
BNT,0.0,0.0,1759834800022
BNT,0.0,0.0,1759838400000
BNT,0.0,0.0,1759842000076
BNT,0.0,0.0,1759845600138
BNT,0.0,0.0,1759849200114
CANTO,0.0,0.0,1759762800043
CANTO,0.0,0.0,1759766400064
CANTO,0.0,0.0,1759770000051
CANTO,0.0,0.0,1759773600087
CANTO,0.0,0.0,1759777200084
CANTO,0.0,0.0,1759780800023
CANTO,0.0,0.0,1759784400015
CANTO,0.0,0.0,1759788000075
CANTO,0.0,0.0,1759791600068
CANTO,0.0,0.0,1759795200002
CANTO,0.0,0.0,1759798800012
CANTO,0.0,0.0,1759802400064
CANTO,0.0,0.0,1759806000050
CANTO,0.0,0.0,1759809600039
CANTO,0.0,0.0,1759813200032
CANTO,0.0,0.0,1759816800019
CANTO,0.0,0.0,1759820400042
CANTO,0.0,0.0,1759824000014
CANTO,0.0,0.0,1759827600010
CANTO,0.0,0.0,1759831200059
CANTO,0.0,0.0,1759834800022
CANTO,0.0,0.0,1759838400000
CANTO,0.0,0.0,1759842000076
CANTO,0.0,0.0,1759845600138
CANTO,0.0,0.0,1759849200114
REQ,0.0,0.0,1759762800043
REQ,0.0,0.0,1759766400064
REQ,0.0,0.0,1759770000051
REQ,0.0,0.0,1759773600087
REQ,0.0,0.0,1759777200084
REQ,0.0,0.0,1759780800023
REQ,0.0,0.0,1759784400015
REQ,0.0,0.0,1759788000075
REQ,0.0,0.0,1759791600068
REQ,0.0,0.0,1759795200002
REQ,0.0,0.0,1759798800012
REQ,0.0,0.0,1759802400064
REQ,0.0,0.0,1759806000050
REQ,0.0,0.0,1759809600039
REQ,0.0,0.0,1759813200032
REQ,0.0,0.0,1759816800019
REQ,0.0,0.0,1759820400042
REQ,0.0,0.0,1759824000014
REQ,0.0,0.0,1759827600010
REQ,0.0,0.0,1759831200059
REQ,0.0,0.0,1759834800022
REQ,0.0,0.0,1759838400000
REQ,0.0,0.0,1759842000076
REQ,0.0,0.0,1759845600138
REQ,0.0,0.0,1759849200114
BIGTIME,0.0000372293,0.000797834,1759762800043
BIGTIME,0.0000314098,0.0007512784,1759766400064
BIGTIME,0.0000515829,0.0009126633,1759770000051
BIGTIME,0.0000497756,0.0008982048,1759773600087
BIGTIME,0.0000504578,0.0009036627,1759777200084
BIGTIME,0.000084412,0.0011752963,1759780800023
BIGTIME,0.000064014,0.0010121122,1759784400015
BIGTIME,0.0000640802,0.0010126415,1759788000075
BIGTIME,0.0000557697,0.0009461577,1759791600068
BIGTIME,0.0000658349,0.0010266793,1759795200002
BIGTIME,0.0000393324,0.0008146588,1759798800012
BIGTIME,0.0000361567,0.0007892532,1759802400064
BIGTIME,0.0000480088,0.0008840702,1759806000050
BIGTIME,0.000056094,0.0009487521,1759809600039
BIGTIME,0.0000266394,0.0007131151,1759813200032
BIGTIME,0.0000276277,0.0007210215,1759816800019
BIGTIME,0.0000312056,0.0007496452,1759820400042
BIGTIME,0.0000289682,0.0007317455,1759824000014
BIGTIME,0.0000125,0.000439453,1759827600010
BIGTIME,0.0000125,0.0005415906,1759831200059
BIGTIME,0.0000130162,0.0006041297,1759834800022
BIGTIME,0.000026339,0.0007107117,1759838400000
BIGTIME,0.0000194063,0.0006552505,1759842000076
BIGTIME,0.0000251715,0.0007013721,1759845600138
BIGTIME,0.0000422534,0.0008380273,1759849200114
KAS,0.0000176633,0.0006413064,1759762800043
KAS,0.0000223787,0.0006790294,1759766400064
KAS,0.0000609001,0.0009872004,1759770000051
KAS,0.0000490863,0.0008926904,1759773600087
KAS,0.0000767471,0.0011139765,1759777200084
KAS,0.0000451383,0.0008611062,1759780800023
KAS,0.0000338082,0.0007704659,1759784400015
KAS,0.000026316,0.0007105282,1759788000075
KAS,0.0000240915,0.0006927323,1759791600068
KAS,0.0000424051,0.0008392406,1759795200002
KAS,0.0000730342,0.0010842739,1759798800012
KAS,0.0000633549,0.0010068389,1759802400064
KAS,0.0000840873,0.0011726984,1759806000050
KAS,0.0000575203,0.0009601621,1759809600039
KAS,0.0000451024,0.0008608196,1759813200032
KAS,0.0000543953,0.0009351622,1759816800019
KAS,0.0000218836,0.0006750685,1759820400042
KAS,0.0000125,0.0004399394,1759824000014
KAS,0.0000125,0.000517011,1759827600010
KAS,0.0000179378,0.0006435027,1759831200059
KAS,0.0000514967,0.0009119737,1759834800022
KAS,0.0000296415,0.0007371321,1759838400000
KAS,0.0000972642,0.0012781138,1759842000076
KAS,0.0000538147,0.0009305176,1759845600138
KAS,0.0000125,0.000466697,1759849200114
ORBS,0.0,0.0,1759762800043
ORBS,0.0,0.0,1759766400064
ORBS,0.0,0.0,1759770000051
ORBS,0.0,0.0,1759773600087
ORBS,0.0,0.0,1759777200084
ORBS,0.0,0.0,1759780800023
ORBS,0.0,0.0,1759784400015
ORBS,0.0,0.0,1759788000075
ORBS,0.0,0.0,1759791600068
ORBS,0.0,0.0,1759795200002
ORBS,0.0,0.0,1759798800012
ORBS,0.0,0.0,1759802400064
ORBS,0.0,0.0,1759806000050
ORBS,0.0,0.0,1759809600039
ORBS,0.0,0.0,1759813200032
ORBS,0.0,0.0,1759816800019
ORBS,0.0,0.0,1759820400042
ORBS,0.0,0.0,1759824000014
ORBS,0.0,0.0,1759827600010
ORBS,0.0,0.0,1759831200059
ORBS,0.0,0.0,1759834800022
ORBS,0.0,0.0,1759838400000
ORBS,0.0,0.0,1759842000076
ORBS,0.0,0.0,1759845600138
ORBS,0.0,0.0,1759849200114
BLUR,0.0000411583,0.0008292666,1759762800043
BLUR,0.000027465,0.0007197199,1759766400064
BLUR,0.000042128,0.0008370238,1759770000051
BLUR,0.000022399,0.0006791918,1759773600087
BLUR,0.0000497467,0.0008979735,1759777200084
BLUR,0.0000556715,0.0009453722,1759780800023
BLUR,0.0000615473,0.0009923787,1759784400015
BLUR,0.0000167687,0.0006341494,1759788000075
BLUR,0.0000244046,0.0006952369,1759791600068
BLUR,0.000048457,0.0008876561,1759795200002
BLUR,0.000034492,0.0007759361,1759798800012
BLUR,0.0000324421,0.0007595369,1759802400064
BLUR,0.0000416478,0.0008331821,1759806000050
BLUR,0.0000382103,0.0008056828,1759809600039
BLUR,0.0000125,0.0004358453,1759813200032
BLUR,0.0000218192,0.0006745538,1759816800019
BLUR,0.0000250418,0.0007003344,1759820400042
BLUR,0.0000401906,0.0008215251,1759824000014
BLUR,0.0000125,0.0003669507,1759827600010
BLUR,0.0000125,0.0003515746,1759831200059
BLUR,0.0000125,0.0004494308,1759834800022
BLUR,0.0000125,0.0004710191,1759838400000
BLUR,0.0000125,0.0004663224,1759842000076
BLUR,0.0000125,0.0004513522,1759845600138
BLUR,0.0000125,0.0005003993,1759849200114
TIA,0.0000125,-0.0001203144,1759762800043
TIA,0.0000125,0.0000409294,1759766400064
TIA,0.0000125,0.0001596592,1759770000051
TIA,0.0000125,0.0002001071,1759773600087
TIA,0.0000125,0.0003485391,1759777200084
TIA,0.0000125,0.0002728264,1759780800023
TIA,0.0000125,0.0000524893,1759784400015
TIA,0.0000125,0.0001794135,1759788000075
TIA,0.0000125,0.0002687626,1759791600068
TIA,0.0000125,0.0002363992,1759795200002
TIA,0.0000125,0.0002481827,1759798800012
TIA,0.0000125,0.0002950368,1759802400064
TIA,0.0000125,0.0004593281,1759806000050
TIA,0.0000125,0.0005301843,1759809600039
TIA,0.0000125,0.000379143,1759813200032
TIA,0.0000125,0.0003498157,1759816800019
TIA,0.0000125,0.0002278117,1759820400042
TIA,0.0000125,0.0002841544,1759824000014
TIA,0.0000125,0.0002353168,1759827600010
TIA,0.0000125,0.0002796166,1759831200059
TIA,0.0000125,0.000206257,1759834800022
TIA,0.0000125,0.0002688999,1759838400000
TIA,0.0000125,0.0003442827,1759842000076
TIA,0.0000125,0.0003670513,1759845600138
TIA,0.0000125,0.0004985859,1759849200114
BSV,0.0000125,0.0001548923,1759762800043
BSV,0.0000125,0.0000186424,1759766400064
BSV,0.0000125,-0.0001537975,1759770000051
BSV,0.0000125,-0.000243424,1759773600087
BSV,0.0000125,0.00000075,1759777200084
BSV,0.0000125,0.0000201345,1759780800023
BSV,0.0000125,0.0000445288,1759784400015
BSV,0.0000125,0.0000175782,1759788000075
BSV,0.0000125,0.0001074694,1759791600068
BSV,0.0000125,0.0001067451,1759795200002
BSV,0.0000125,0.0001488766,1759798800012
BSV,0.0000125,0.0000796133,1759802400064
BSV,0.0000125,0.0002337216,1759806000050
BSV,0.0000125,0.000068553,1759809600039
BSV,0.0000125,0.0001213076,1759813200032
BSV,0.0000125,0.0000138737,1759816800019
BSV,0.0000125,0.0002592521,1759820400042
BSV,0.0000125,0.0005098047,1759824000014
BSV,0.0000125,0.00020313,1759827600010
BSV,0.0000125,0.0001940394,1759831200059
BSV,0.0000125,0.0002260947,1759834800022
BSV,0.0000125,0.000150287,1759838400000
BSV,0.0000125,0.000278445,1759842000076
BSV,0.0000125,0.0003405172,1759845600138
BSV,0.0000125,0.0003188352,1759849200114
ADA,0.0000125,0.0002064899,1759762800043
ADA,0.0000125,0.0003851055,1759766400064
ADA,0.0000125,0.000528485,1759770000051
ADA,0.0000125,0.0005850255,1759773600087
ADA,0.0000125,0.000587368,1759777200084
ADA,0.0000125,0.0005819785,1759780800023
ADA,0.0000125,0.0005938349,1759784400015
ADA,0.0000125,0.0005870341,1759788000075
ADA,0.0000128089,0.0006024713,1759791600068
ADA,0.0000125,0.000508339,1759795200002
ADA,0.0000125,0.0004579206,1759798800012
ADA,0.0000125,0.0005052492,1759802400064
ADA,0.0000125,0.0004164179,1759806000050
ADA,0.0000125,0.0003640397,1759809600039
ADA,0.0000125,0.0003326971,1759813200032
ADA,0.0000125,0.0003548516,1759816800019
ADA,0.0000125,0.0002761173,1759820400042
ADA,0.0000125,0.0003565913,1759824000014
ADA,0.0000125,0.0002442666,1759827600010
ADA,0.0000125,0.0002429672,1759831200059
ADA,0.0000125,0.00027774,1759834800022
ADA,0.0000125,0.000233837,1759838400000
ADA,0.0000125,0.0002365269,1759842000076
ADA,0.0000125,0.0002398438,1759845600138
ADA,0.0000125,0.0002696181,1759849200114
TON,0.0000452349,0.0008618789,1759762800043
TON,0.0000652158,0.0010217263,1759766400064
TON,0.0000625997,0.0010007973,1759770000051
TON,0.0000617398,0.0009939187,1759773600087
TON,0.0000715389,0.0010723111,1759777200084
TON,0.0000601623,0.0009812987,1759780800023
TON,0.0000552844,0.000942275,1759784400015
TON,0.0000650796,0.0010206365,1759788000075
TON,0.0000724738,0.0010797905,1759791600068
TON,0.0000709724,0.0010677792,1759795200002
TON,0.0000639943,0.0010119548,1759798800012
TON,0.0000688168,0.0010505344,1759802400064
TON,0.0000627869,0.0010022951,1759806000050
TON,0.0000511659,0.0009093275,1759809600039
TON,0.0000464987,0.0008719894,1759813200032
TON,0.0000457484,0.0008659871,1759816800019
TON,0.0000371484,0.0007971871,1759820400042
TON,0.0000419679,0.0008357434,1759824000014
TON,0.0000276245,0.000720996,1759827600010
TON,0.0000414864,0.0008318915,1759831200059
TON,0.0000358909,0.0007871269,1759834800022
TON,0.0000125,0.0003853736,1759838400000
TON,0.0000125,0.0004277873,1759842000076
TON,0.0000125,0.0004312281,1759845600138
TON,0.0000125,0.0003316879,1759849200114
MINA,0.0000125,0.0000065954,1759762800043
MINA,0.0000125,0.000011546,1759766400064
MINA,0.0000125,0.0000217213,1759770000051
MINA,0.0000125,0.0000301637,1759773600087
MINA,0.0000125,0.000011734,1759777200084
MINA,0.0000125,0.000048312,1759780800023
MINA,0.0000125,0.0000500935,1759784400015
MINA,0.0000125,0.0000572868,1759788000075
MINA,0.0000125,0.0000906613,1759791600068
MINA,0.0000125,0.0000842022,1759795200002
MINA,0.0000125,0.0000901225,1759798800012
MINA,0.0000125,0.0001614503,1759802400064
MINA,0.0000125,0.000097384,1759806000050
MINA,0.0000125,0.0001015677,1759809600039
MINA,0.0000125,0.000057243,1759813200032
MINA,0.0000125,0.0001862863,1759816800019
MINA,0.0000125,0.0002254446,1759820400042
MINA,0.0000125,0.0000145842,1759824000014
MINA,0.0000125,0.0000112282,1759827600010
MINA,0.0000125,0.0000004025,1759831200059
MINA,0.0000125,0.0000478045,1759834800022
MINA,0.0000125,0.0000057853,1759838400000
MINA,0.0000125,0.000034504,1759842000076
MINA,0.0000125,0.0000072942,1759845600138
MINA,0.0000125,0.0000157961,1759849200114
POLYX,0.0000125,0.0000032452,1759762800043
POLYX,0.0000125,0.0000566712,1759766400064
POLYX,0.0000125,-0.0000081127,1759770000051
POLYX,0.0000125,0.0000264248,1759773600087
POLYX,0.0000125,0.0000252898,1759777200084
POLYX,0.0000125,0.0000289686,1759780800023
POLYX,0.0000125,0.0000393944,1759784400015
POLYX,0.0000125,0.0000930696,1759788000075
POLYX,0.0000125,0.0000372953,1759791600068
POLYX,0.0000125,0.0000191074,1759795200002
POLYX,0.0000125,0.0000372805,1759798800012
POLYX,0.0000125,-0.0000039324,1759802400064
POLYX,0.0000125,0.0000808587,1759806000050
POLYX,0.0000125,0.0001496502,1759809600039
POLYX,0.0000125,-0.0000303336,1759813200032
POLYX,0.0000125,-0.00002337,1759816800019
POLYX,0.0000125,0.000009655,1759820400042
POLYX,0.0000125,-0.0000411506,1759824000014
POLYX,0.0000125,-0.0001660267,1759827600010
POLYX,0.0000125,-0.0000142258,1759831200059
POLYX,0.0000125,0.0000284272,1759834800022
POLYX,0.0000125,0.0000656957,1759838400000
POLYX,0.0000125,0.0000391161,1759842000076
POLYX,0.0000125,0.0000302916,1759845600138
POLYX,0.0000125,0.0000102367,1759849200114
GAS,0.0000125,-0.0000040598,1759762800043
GAS,0.0000125,-0.0000042331,1759766400064
GAS,0.0000125,-0.0000036541,1759770000051
GAS,0.0000125,-0.0000167029,1759773600087
GAS,0.0000125,-0.0000095662,1759777200084
GAS,0.0000125,-0.0000027706,1759780800023
GAS,0.0000125,-0.0000002404,1759784400015
GAS,0.0000125,-0.0000005478,1759788000075
GAS,0.0000125,-0.000000388,1759791600068
GAS,0.0000125,-0.0000000672,1759795200002
GAS,0.0000125,0.0,1759798800012
GAS,0.0000125,-0.0000001704,1759802400064
GAS,0.0000125,-0.0000005029,1759806000050
GAS,0.0000125,0.0,1759809600039
GAS,0.0000125,-0.000000469,1759813200032
GAS,0.0000125,-0.000001499,1759816800019
GAS,0.0000125,-0.0000011681,1759820400042
GAS,0.0000125,-0.0000017352,1759824000014
GAS,0.0000125,-0.0000329007,1759827600010
GAS,0.0000125,-0.0000058093,1759831200059
GAS,0.0000125,-0.0000036648,1759834800022
GAS,0.0000125,-0.0000013412,1759838400000
GAS,0.0000125,-0.0000055873,1759842000076
GAS,0.0000125,-0.0000029815,1759845600138
GAS,0.0000125,-0.0000047391,1759849200114
PENDLE,0.0000125,0.0000699027,1759762800043
PENDLE,0.0000125,0.0000034657,1759766400064
PENDLE,0.0000125,0.0000777193,1759770000051
PENDLE,0.0000125,0.0002856899,1759773600087
PENDLE,0.0000125,0.0002853734,1759777200084
PENDLE,0.0000125,0.0002633562,1759780800023
PENDLE,0.0000125,0.0000458685,1759784400015
PENDLE,0.0000125,0.0000678285,1759788000075
PENDLE,0.0000125,0.0000979762,1759791600068
PENDLE,0.0000125,0.0000661604,1759795200002
PENDLE,0.0000125,0.0002672273,1759798800012
PENDLE,0.000018547,0.0006483761,1759802400064
PENDLE,0.0000136222,0.0006089774,1759806000050
PENDLE,0.0000125,0.0004719962,1759809600039
PENDLE,0.0000125763,0.0006006101,1759813200032
PENDLE,0.0000156261,0.0006250091,1759816800019
PENDLE,0.0000125,0.0005385375,1759820400042
PENDLE,0.0000125,0.0004039431,1759824000014
PENDLE,0.0000125,0.0004124421,1759827600010
PENDLE,0.0000128931,0.0006031449,1759831200059
PENDLE,0.0000209251,0.0006674004,1759834800022
PENDLE,0.0000240628,0.0006925028,1759838400000
PENDLE,0.0000125,0.0005281928,1759842000076
PENDLE,0.0000153448,0.0006227586,1759845600138
PENDLE,0.0000125,0.0005412477,1759849200114
STG,0.0,0.0,1759762800043
STG,0.0,0.0,1759766400064
STG,0.0,0.0,1759770000051
STG,0.0,0.0,1759773600087
STG,0.0,0.0,1759777200084
STG,0.0,0.0,1759780800023
STG,0.0,0.0,1759784400015
STG,0.0,0.0,1759788000075
STG,0.0,0.0,1759791600068
STG,0.0,0.0,1759795200002
STG,0.0,0.0,1759798800012
STG,0.0,0.0,1759802400064
STG,0.0,0.0,1759806000050
STG,0.0,0.0,1759809600039
STG,0.0,0.0,1759813200032
STG,0.0,0.0,1759816800019
STG,0.0,0.0,1759820400042
STG,0.0,0.0,1759824000014
STG,0.0,0.0,1759827600010
STG,0.0,0.0,1759831200059
STG,0.0,0.0,1759834800022
STG,0.0,0.0,1759838400000
STG,0.0,0.0,1759842000076
STG,0.0,0.0,1759845600138
STG,0.0,0.0,1759849200114
FET,0.0000125,0.0001963745,1759762800043
FET,0.0000125,0.0003175256,1759766400064
FET,0.0000125,0.0001440718,1759770000051
FET,0.0000125,0.0001937656,1759773600087
FET,0.0000125,0.0002122375,1759777200084
FET,0.0000227805,0.0006822438,1759780800023
FET,0.0000165455,0.000632364,1759784400015
FET,0.0000125,0.0005594223,1759788000075
FET,0.0000125,0.000580979,1759791600068
FET,0.0000277842,0.0007222738,1759795200002
FET,0.0000287022,0.0007296177,1759798800012
FET,0.0000295111,0.000736089,1759802400064
FET,0.0000182326,0.0006458611,1759806000050
FET,0.0000187608,0.0006500864,1759809600039
FET,0.0000125,0.0005221395,1759813200032
FET,0.0000125,0.0005678481,1759816800019
FET,0.0000125,0.000534643,1759820400042
FET,0.0000217801,0.0006742405,1759824000014
FET,0.0000125,0.0003179282,1759827600010
FET,0.0000125,0.0004097211,1759831200059
FET,0.0000125,0.0005391726,1759834800022
FET,0.0000125,0.0005514075,1759838400000
FET,0.0000125,0.0005271578,1759842000076
FET,0.0000251191,0.0007009528,1759845600138
FET,0.0000125,0.0004991707,1759849200114
STRAX,0.0,0.0,1759762800043
STRAX,0.0,0.0,1759766400064
STRAX,0.0,0.0,1759770000051
STRAX,0.0,0.0,1759773600087
STRAX,0.0,0.0,1759777200084
STRAX,0.0,0.0,1759780800023
STRAX,0.0,0.0,1759784400015
STRAX,0.0,0.0,1759788000075
STRAX,0.0,0.0,1759791600068
STRAX,0.0,0.0,1759795200002
STRAX,0.0,0.0,1759798800012
STRAX,0.0,0.0,1759802400064
STRAX,0.0,0.0,1759806000050
STRAX,0.0,0.0,1759809600039
STRAX,0.0,0.0,1759813200032
STRAX,0.0,0.0,1759816800019
STRAX,0.0,0.0,1759820400042
STRAX,0.0,0.0,1759824000014
STRAX,0.0,0.0,1759827600010
STRAX,0.0,0.0,1759831200059
STRAX,0.0,0.0,1759834800022
STRAX,0.0,0.0,1759838400000
STRAX,0.0,0.0,1759842000076
STRAX,0.0,0.0,1759845600138
STRAX,0.0,0.0,1759849200114
NEAR,0.0000150436,0.0006203484,1759762800043
NEAR,0.000032194,0.0007575522,1759766400064
NEAR,0.0000125,0.0003347985,1759770000051
NEAR,0.0000125,0.0004259833,1759773600087
NEAR,0.0000125,0.0005029288,1759777200084
NEAR,0.0000125,0.0005277289,1759780800023
NEAR,0.0000125,0.0004255093,1759784400015
NEAR,0.0000125,0.0003572179,1759788000075
NEAR,0.0000125,0.000359461,1759791600068
NEAR,0.0000125,0.0004239242,1759795200002
NEAR,0.0000125,0.0004044653,1759798800012
NEAR,0.0000125,0.0004383898,1759802400064
NEAR,0.0000125,0.0005429917,1759806000050
NEAR,0.0000125,0.0004954731,1759809600039
NEAR,0.0000125,0.0003705283,1759813200032
NEAR,0.0000125,0.0003338076,1759816800019
NEAR,0.0000125,0.0001852852,1759820400042
NEAR,0.0000125,0.0000454057,1759824000014
NEAR,0.0000125,0.0000220137,1759827600010
NEAR,0.0000125,0.000106021,1759831200059
NEAR,0.0000125,0.0001746945,1759834800022
NEAR,0.0000125,0.0000800499,1759838400000
NEAR,0.0000125,0.0000472327,1759842000076
NEAR,0.0000125,-0.0001014726,1759845600138
NEAR,0.0000125,-0.0001246881,1759849200114
MEME,0.0000125,-0.0000222467,1759762800043
MEME,0.0000125,-0.0000560902,1759766400064
MEME,0.0000125,-0.0000076744,1759770000051
MEME,0.0000125,-0.0000027246,1759773600087
MEME,0.0000125,-0.0000010898,1759777200084
MEME,0.0000125,0.0000005505,1759780800023
MEME,0.0000125,0.0000038428,1759784400015
MEME,0.0000125,-0.0000059591,1759788000075
MEME,0.0000125,0.0000120117,1759791600068
MEME,0.0000125,0.0000447872,1759795200002
MEME,0.0000125,0.0000360865,1759798800012
MEME,0.0000125,0.0000082432,1759802400064
MEME,0.0000125,0.0000236464,1759806000050
MEME,0.0000125,0.0000210284,1759809600039
MEME,0.0000125,0.0000121954,1759813200032
MEME,0.0000125,0.0000060522,1759816800019
MEME,0.0000125,0.0000288108,1759820400042
MEME,0.0000125,-0.0000005659,1759824000014
MEME,0.0000125,-0.0000152744,1759827600010
MEME,0.0000125,-0.0000033456,1759831200059
MEME,0.0000125,0.0000022213,1759834800022
MEME,0.0000125,0.0000044427,1759838400000
MEME,0.0000125,0.0000421309,1759842000076
MEME,0.0000125,0.0000095546,1759845600138
MEME,0.0000125,0.0000091226,1759849200114
ORDI,0.0000125,-0.0000129177,1759762800043
ORDI,0.0000125,-0.0000033215,1759766400064
ORDI,0.0000125,0.0000231482,1759770000051
ORDI,0.0000125,0.0000071302,1759773600087
ORDI,0.0000125,0.0000252279,1759777200084
ORDI,0.0000125,-0.0000030166,1759780800023
ORDI,0.0000125,0.0000080408,1759784400015
ORDI,0.0000125,0.0000137276,1759788000075
ORDI,0.0000125,0.0000100976,1759791600068
ORDI,0.0000125,0.0000681799,1759795200002
ORDI,0.0000125,0.0000395647,1759798800012
ORDI,0.0000125,0.0000143442,1759802400064
ORDI,0.0000125,0.0000095059,1759806000050
ORDI,0.0000125,0.0000034218,1759809600039
ORDI,0.0000125,0.0000006344,1759813200032
ORDI,0.0000125,0.0000848759,1759816800019
ORDI,0.0000125,0.0000624576,1759820400042
ORDI,0.0000125,0.0000553506,1759824000014
ORDI,0.0000125,0.0000059958,1759827600010
ORDI,0.0000125,0.0000001849,1759831200059
ORDI,0.0000125,0.000039336,1759834800022
ORDI,0.0000125,0.0000076014,1759838400000
ORDI,0.0000125,0.0000235549,1759842000076
ORDI,0.0000125,0.0000099722,1759845600138
ORDI,0.0000125,-0.0000007881,1759849200114
BADGER,0.0,0.0,1759762800043
BADGER,0.0,0.0,1759766400064
BADGER,0.0,0.0,1759770000051
BADGER,0.0,0.0,1759773600087
BADGER,0.0,0.0,1759777200084
BADGER,0.0,0.0,1759780800023
BADGER,0.0,0.0,1759784400015
BADGER,0.0,0.0,1759788000075
BADGER,0.0,0.0,1759791600068
BADGER,0.0,0.0,1759795200002
BADGER,0.0,0.0,1759798800012
BADGER,0.0,0.0,1759802400064
BADGER,0.0,0.0,1759806000050
BADGER,0.0,0.0,1759809600039
BADGER,0.0,0.0,1759813200032
BADGER,0.0,0.0,1759816800019
BADGER,0.0,0.0,1759820400042
BADGER,0.0,0.0,1759824000014
